train_loss,train_f1
0.0877397849278007,0.24185152361507062
0.04353747521456143,0.45646130617991665
0.03683798383934487,0.5218125092829615
0.03372487297187726,0.5607301446475118
0.03123406709935014,0.5874275327600479
0.02952516748234717,0.6104178661077675
0.027965985482027982,0.6278419747146811
0.02664135718785864,0.6428942234884438
0.025818032325012882,0.6550524494362552
0.02491728895412625,0.6682865428754211
0.023978337172772583,0.6773734491743731
0.023205190327057805,0.6885763571124056
0.022676146859990965,0.6977256989195046
0.0219982467855983,0.7035923856278515
0.021614115217925514,0.7118763636070787
